Sexo;Edad;Provincias;Periodo;Total
Mujeres;Total;17 Girona;1 de enero de 2009;361.705,12
Mujeres;Total;17 Girona;1 de julio de 2008;358.281,30
Mujeres;Total;17 Girona;1 de enero de 2008;353.771,05
Mujeres;Total;17 Girona;1 de julio de 2007;348.245,97
Mujeres;Total;17 Girona;1 de enero de 2007;342.505,62
Mujeres;Total;17 Girona;1 de julio de 2006;336.390,32
Mujeres;Total;17 Girona;1 de enero de 2006;330.472,88
Mujeres;Total;17 Girona;1 de julio de 2005;325.544,94
Mujeres;Total;17 Girona;1 de enero de 2005;319.915,15
Mujeres;Total;17 Girona;1 de julio de 2004;313.541,03
Mujeres;Total;17 Girona;1 de enero de 2004;308.215,10
Mujeres;Total;17 Girona;1 de julio de 2003;302.419,33
Mujeres;Total;17 Girona;1 de enero de 2003;296.667,89
Mujeres;Total;17 Girona;1 de julio de 2002;291.139,18
Mujeres;Total;17 Girona;1 de enero de 2002;285.917,33
Mujeres;Total;17 Girona;1 de julio de 2001;283.474,08
Mujeres;Total;17 Girona;1 de enero de 2001;282.124,70
Mujeres;Total;17 Girona;1 de julio de 2000;280.625,53
Mujeres;Total;17 Girona;1 de enero de 2000;279.254,35
Mujeres;Total;17 Girona;1 de julio de 1999;277.871,63
Mujeres;Total;17 Girona;1 de enero de 1999;276.766,90
Mujeres;Total;17 Girona;1 de julio de 1998;275.442,77
Mujeres;Total;17 Girona;1 de enero de 1998;274.231,63
Mujeres;Total;17 Girona;1 de julio de 1997;272.885,93
Mujeres;Total;17 Girona;1 de enero de 1997;271.693,23
Mujeres;Total;17 Girona;1 de julio de 1996;270.415,01
Mujeres;Total;17 Girona;1 de enero de 1996;269.151,80
Mujeres;Total;17 Girona;1 de julio de 1995;267.897,27
Mujeres;Total;17 Girona;1 de enero de 1995;266.797,73
Mujeres;Total;17 Girona;1 de julio de 1994;265.440,86
Mujeres;Total;17 Girona;1 de enero de 1994;264.225,99
Mujeres;Total;17 Girona;1 de julio de 1993;262.895,07
Mujeres;Total;17 Girona;1 de enero de 1993;261.603,16
Mujeres;Total;17 Girona;1 de julio de 1992;260.226,98
Mujeres;Total;17 Girona;1 de enero de 1992;258.861,80
Mujeres;Total;17 Girona;1 de julio de 1991;257.505,72
Mujeres;Total;17 Girona;1 de enero de 1991;256.321,89
Mujeres;Total;17 Girona;1 de julio de 1990;255.380,36
Mujeres;Total;17 Girona;1 de enero de 1990;254.383,04
Mujeres;Total;17 Girona;1 de julio de 1989;253.336,44
Mujeres;Total;17 Girona;1 de enero de 1989;252.418,25
Mujeres;Total;17 Girona;1 de julio de 1988;251.452,45
Mujeres;Total;17 Girona;1 de enero de 1988;250.466,66
Mujeres;Total;17 Girona;1 de julio de 1987;249.512,72
Mujeres;Total;17 Girona;1 de enero de 1987;248.484,76
Mujeres;Total;17 Girona;1 de julio de 1986;247.416,39
Mujeres;Total;17 Girona;1 de enero de 1986;246.545,25
Mujeres;Total;17 Girona;1 de julio de 1985;245.561,59
Mujeres;Total;17 Girona;1 de enero de 1985;244.615,50
Mujeres;Total;17 Girona;1 de julio de 1984;243.626,90
Mujeres;Total;17 Girona;1 de enero de 1984;242.652,76
Mujeres;Total;17 Girona;1 de julio de 1983;241.532,43
Mujeres;Total;17 Girona;1 de enero de 1983;240.526,10
Mujeres;Total;17 Girona;1 de julio de 1982;239.362,46
Mujeres;Total;17 Girona;1 de enero de 1982;238.180,82
Mujeres;Total;17 Girona;1 de julio de 1981;236.932,77
Mujeres;Total;17 Girona;1 de enero de 1981;235.737,99
Mujeres;Total;17 Girona;1 de julio de 1980;234.507,33
Mujeres;Total;17 Girona;1 de enero de 1980;233.331,20
Mujeres;Total;17 Girona;1 de julio de 1979;232.045,71
Mujeres;Total;17 Girona;1 de enero de 1979;230.771,92
Mujeres;Total;17 Girona;1 de julio de 1978;229.470,46
Mujeres;Total;17 Girona;1 de enero de 1978;228.093,27
Mujeres;Total;17 Girona;1 de julio de 1977;226.675,97
Mujeres;Total;17 Girona;1 de enero de 1977;225.263,15
Mujeres;Total;17 Girona;1 de julio de 1976;223.834,39
Mujeres;Total;17 Girona;1 de enero de 1976;222.511,30
Mujeres;Total;17 Girona;1 de julio de 1975;221.073,62
Mujeres;Total;17 Girona;1 de enero de 1975;219.826,54
Mujeres;Total;17 Girona;1 de julio de 1974;218.417,49
Mujeres;Total;17 Girona;1 de enero de 1974;217.000,39
Mujeres;Total;17 Girona;1 de julio de 1973;215.603,75
Mujeres;Total;17 Girona;1 de enero de 1973;214.376,56
Mujeres;Total;17 Girona;1 de julio de 1972;213.014,99
Mujeres;Total;17 Girona;1 de enero de 1972;211.713,48
Mujeres;Total;17 Girona;1 de julio de 1971;210.459,79
Mujeres;Total;17 Girona;1 de enero de 1971;209.325,65
Mujeres;Total;18 Granada;1 de julio de 2022;470.901,65
Mujeres;Total;18 Granada;1 de enero de 2022;469.730,22
Mujeres;Total;18 Granada;1 de julio de 2021;469.000,86
Mujeres;Total;18 Granada;1 de enero de 2021;469.025,03
Mujeres;Total;18 Granada;1 de julio de 2020;467.748,74
Mujeres;Total;18 Granada;1 de enero de 2020;467.383,98
Mujeres;Total;18 Granada;1 de julio de 2019;465.561,40
Mujeres;Total;18 Granada;1 de enero de 2019;464.410,08
Mujeres;Total;18 Granada;1 de julio de 2018;463.239,22
Mujeres;Total;18 Granada;1 de enero de 2018;463.013,91
Mujeres;Total;18 Granada;1 de julio de 2017;462.479,51
Mujeres;Total;18 Granada;1 de enero de 2017;462.598,95
Mujeres;Total;18 Granada;1 de julio de 2016;462.395,83
Mujeres;Total;18 Granada;1 de enero de 2016;462.770,65
Mujeres;Total;18 Granada;1 de julio de 2015;462.982,02
Mujeres;Total;18 Granada;1 de enero de 2015;463.638,07
Mujeres;Total;18 Granada;1 de julio de 2014;463.322,28
Mujeres;Total;18 Granada;1 de enero de 2014;463.916,89
Mujeres;Total;18 Granada;1 de julio de 2013;463.931,72
Mujeres;Total;18 Granada;1 de enero de 2013;464.350,16
Mujeres;Total;18 Granada;1 de julio de 2012;464.285,49
Mujeres;Total;18 Granada;1 de enero de 2012;464.407,56
Mujeres;Total;18 Granada;1 de julio de 2011;463.759,05
Mujeres;Total;18 Granada;1 de enero de 2011;463.518,39
Mujeres;Total;18 Granada;1 de julio de 2010;462.508,52
Mujeres;Total;18 Granada;1 de enero de 2010;461.607,87
Mujeres;Total;18 Granada;1 de julio de 2009;460.061,96
Mujeres;Total;18 Granada;1 de enero de 2009;458.650,26
Mujeres;Total;18 Granada;1 de julio de 2008;456.859,12
Mujeres;Total;18 Granada;1 de enero de 2008;454.920,99
Mujeres;Total;18 Granada;1 de julio de 2007;451.617,76
Mujeres;Total;18 Granada;1 de enero de 2007;448.313,21
Mujeres;Total;18 Granada;1 de julio de 2006;444.975,72
Mujeres;Total;18 Granada;1 de enero de 2006;442.234,16
Mujeres;Total;18 Granada;1 de julio de 2005;438.696,72
Mujeres;Total;18 Granada;1 de enero de 2005;435.650,72
Mujeres;Total;18 Granada;1 de julio de 2004;431.925,95
Mujeres;Total;18 Granada;1 de enero de 2004;429.604,76
Mujeres;Total;18 Granada;1 de julio de 2003;426.858,27
Mujeres;Total;18 Granada;1 de enero de 2003;424.144,32
Mujeres;Total;18 Granada;1 de julio de 2002;421.583,98
Mujeres;Total;18 Granada;1 de enero de 2002;419.926,80
Mujeres;Total;18 Granada;1 de julio de 2001;419.380,61
Mujeres;Total;18 Granada;1 de enero de 2001;418.572,52
Mujeres;Total;18 Granada;1 de julio de 2000;417.766,04
Mujeres;Total;18 Granada;1 de enero de 2000;417.241,55
Mujeres;Total;18 Granada;1 de julio de 1999;416.438,16
Mujeres;Total;18 Granada;1 de enero de 1999;416.222,76
Mujeres;Total;18 Granada;1 de julio de 1998;415.589,25
Mujeres;Total;18 Granada;1 de enero de 1998;415.170,74
Mujeres;Total;18 Granada;1 de julio de 1997;414.350,53
Mujeres;Total;18 Granada;1 de enero de 1997;413.747,32
Mujeres;Total;18 Granada;1 de julio de 1996;412.978,91
Mujeres;Total;18 Granada;1 de enero de 1996;412.342,49
Mujeres;Total;18 Granada;1 de julio de 1995;411.375,28
Mujeres;Total;18 Granada;1 de enero de 1995;410.586,06
Mujeres;Total;18 Granada;1 de julio de 1994;409.764,85
Mujeres;Total;18 Granada;1 de enero de 1994;408.939,63
Mujeres;Total;18 Granada;1 de julio de 1993;407.947,50
Mujeres;Total;18 Granada;1 de enero de 1993;407.153,38
Mujeres;Total;18 Granada;1 de julio de 1992;405.870,23
Mujeres;Total;18 Granada;1 de enero de 1992;404.854,08
Mujeres;Total;18 Granada;1 de julio de 1991;403.710,03
Mujeres;Total;18 Granada;1 de enero de 1991;403.281,05
Mujeres;Total;18 Granada;1 de julio de 1990;402.592,25
Mujeres;Total;18 Granada;1 de enero de 1990;402.207,77
Mujeres;Total;18 Granada;1 de julio de 1989;401.497,34
Mujeres;Total;18 Granada;1 de enero de 1989;401.151,91
Mujeres;Total;18 Granada;1 de julio de 1988;400.359,84
Mujeres;Total;18 Granada;1 de enero de 1988;399.824,10
Mujeres;Total;18 Granada;1 de julio de 1987;398.841,62
Mujeres;Total;18 Granada;1 de enero de 1987;398.183,79
Mujeres;Total;18 Granada;1 de julio de 1986;397.224,15
Mujeres;Total;18 Granada;1 de enero de 1986;396.643,52
Mujeres;Total;18 Granada;1 de julio de 1985;395.716,62
Mujeres;Total;18 Granada;1 de enero de 1985;394.804,69
Mujeres;Total;18 Granada;1 de julio de 1984;393.645,49
Mujeres;Total;18 Granada;1 de enero de 1984;392.773,30
Mujeres;Total;18 Granada;1 de julio de 1983;391.695,03
Mujeres;Total;18 Granada;1 de enero de 1983;390.775,77
Mujeres;Total;18 Granada;1 de julio de 1982;389.526,07
Mujeres;Total;18 Granada;1 de enero de 1982;388.326,64
Mujeres;Total;18 Granada;1 de julio de 1981;387.026,54
Mujeres;Total;18 Granada;1 de enero de 1981;386.089,45
Mujeres;Total;18 Granada;1 de julio de 1980;386.035,22
Mujeres;Total;18 Granada;1 de enero de 1980;385.780,87
Mujeres;Total;18 Granada;1 de julio de 1979;385.493,05
Mujeres;Total;18 Granada;1 de enero de 1979;385.177,61
Mujeres;Total;18 Granada;1 de julio de 1978;384.794,96
Mujeres;Total;18 Granada;1 de enero de 1978;384.441,98
Mujeres;Total;18 Granada;1 de julio de 1977;383.916,02
Mujeres;Total;18 Granada;1 de enero de 1977;383.639,60
Mujeres;Total;18 Granada;1 de julio de 1976;383.082,07
Mujeres;Total;18 Granada;1 de enero de 1976;382.732,03
Mujeres;Total;18 Granada;1 de julio de 1975;382.159,32
Mujeres;Total;18 Granada;1 de enero de 1975;381.814,92
Mujeres;Total;18 Granada;1 de julio de 1974;381.026,76
Mujeres;Total;18 Granada;1 de enero de 1974;380.530,25
Mujeres;Total;18 Granada;1 de julio de 1973;379.734,70
Mujeres;Total;18 Granada;1 de enero de 1973;379.337,83
Mujeres;Total;18 Granada;1 de julio de 1972;378.391,47
Mujeres;Total;18 Granada;1 de enero de 1972;377.705,40
Mujeres;Total;18 Granada;1 de julio de 1971;376.903,98
Mujeres;Total;18 Granada;1 de enero de 1971;376.368,30
Mujeres;Total;19 Guadalajara;1 de julio de 2022;132.446,13
Mujeres;Total;19 Guadalajara;1 de enero de 2022;131.131,46
Mujeres;Total;19 Guadalajara;1 de julio de 2021;130.619,62
Mujeres;Total;19 Guadalajara;1 de enero de 2021;130.475,49
Mujeres;Total;19 Guadalajara;1 de julio de 2020;129.528,30
Mujeres;Total;19 Guadalajara;1 de enero de 2020;129.210,66
Mujeres;Total;19 Guadalajara;1 de julio de 2019;128.201,02
Mujeres;Total;19 Guadalajara;1 de enero de 2019;127.524,66
Mujeres;Total;19 Guadalajara;1 de julio de 2018;126.543,00
Mujeres;Total;19 Guadalajara;1 de enero de 2018;126.053,18
Mujeres;Total;19 Guadalajara;1 de julio de 2017;125.732,41
Mujeres;Total;19 Guadalajara;1 de enero de 2017;125.672,75
Mujeres;Total;19 Guadalajara;1 de julio de 2016;125.129,42
Mujeres;Total;19 Guadalajara;1 de enero de 2016;124.985,89
Mujeres;Total;19 Guadalajara;1 de julio de 2015;124.774,97
Mujeres;Total;19 Guadalajara;1 de enero de 2015;124.916,95
Mujeres;Total;19 Guadalajara;1 de julio de 2014;124.885,51
Mujeres;Total;19 Guadalajara;1 de enero de 2014;125.021,45
Mujeres;Total;19 Guadalajara;1 de julio de 2013;125.178,61
Mujeres;Total;19 Guadalajara;1 de enero de 2013;125.552,25
Mujeres;Total;19 Guadalajara;1 de julio de 2012;125.510,75
Mujeres;Total;19 Guadalajara;1 de enero de 2012;125.531,06
Mujeres;Total;19 Guadalajara;1 de julio de 2011;124.801,00
Mujeres;Total;19 Guadalajara;1 de enero de 2011;123.977,94
Mujeres;Total;19 Guadalajara;1 de julio de 2010;122.735,27
Mujeres;Total;19 Guadalajara;1 de enero de 2010;121.713,01
Mujeres;Total;19 Guadalajara;1 de julio de 2009;120.565,93
Mujeres;Total;19 Guadalajara;1 de enero de 2009;119.105,70
Mujeres;Total;19 Guadalajara;1 de julio de 2008;117.258,05
Mujeres;Total;19 Guadalajara;1 de enero de 2008;115.292,65
Mujeres;Total;19 Guadalajara;1 de julio de 2007;112.771,60
Mujeres;Total;19 Guadalajara;1 de enero de 2007;109.719,17
Mujeres;Total;19 Guadalajara;1 de julio de 2006;106.780,06
Mujeres;Total;19 Guadalajara;1 de enero de 2006;104.291,45
Mujeres;Total;19 Guadalajara;1 de julio de 2005;101.649,98
Mujeres;Total;19 Guadalajara;1 de enero de 2005;99.222,70
Mujeres;Total;19 Guadalajara;1 de julio de 2004;96.842,42
Mujeres;Total;19 Guadalajara;1 de enero de 2004;94.737,32
Mujeres;Total;19 Guadalajara;1 de julio de 2003;92.508,20
Mujeres;Total;19 Guadalajara;1 de enero de 2003;90.399,94
Mujeres;Total;19 Guadalajara;1 de julio de 2002;88.323,09
Mujeres;Total;19 Guadalajara;1 de enero de 2002;86.782,42
Mujeres;Total;19 Guadalajara;1 de julio de 2001;85.925,19
Mujeres;Total;19 Guadalajara;1 de enero de 2001;85.111,47
Mujeres;Total;19 Guadalajara;1 de julio de 2000;84.287,76
Mujeres;Total;19 Guadalajara;1 de enero de 2000;83.522,04
Mujeres;Total;19 Guadalajara;1 de julio de 1999;82.775,60
Mujeres;Total;19 Guadalajara;1 de enero de 1999;82.081,16
Mujeres;Total;19 Guadalajara;1 de julio de 1998;81.382,72
Mujeres;Total;19 Guadalajara;1 de enero de 1998;80.710,27
Mujeres;Total;19 Guadalajara;1 de julio de 1997;79.992,66
Mujeres;Total;19 Guadalajara;1 de enero de 1997;79.311,04
Mujeres;Total;19 Guadalajara;1 de julio de 1996;78.623,60
Mujeres;Total;19 Guadalajara;1 de enero de 1996;77.990,15
Mujeres;Total;19 Guadalajara;1 de julio de 1995;77.359,31
Mujeres;Total;19 Guadalajara;1 de enero de 1995;76.662,46
Mujeres;Total;19 Guadalajara;1 de julio de 1994;76.056,01
Mujeres;Total;19 Guadalajara;1 de enero de 1994;75.436,56
Mujeres;Total;19 Guadalajara;1 de julio de 1993;74.828,38
Mujeres;Total;19 Guadalajara;1 de enero de 1993;74.182,20
Mujeres;Total;19 Guadalajara;1 de julio de 1992;73.545,19
Mujeres;Total;19 Guadalajara;1 de enero de 1992;72.886,19
Mujeres;Total;19 Guadalajara;1 de julio de 1991;72.266,88
Mujeres;Total;19 Guadalajara;1 de enero de 1991;71.894,34
Mujeres;Total;19 Guadalajara;1 de julio de 1990;71.879,37
Mujeres;Total;19 Guadalajara;1 de enero de 1990;71.878,39
Mujeres;Total;19 Guadalajara;1 de julio de 1989;71.824,14
Mujeres;Total;19 Guadalajara;1 de enero de 1989;71.785,88
Mujeres;Total;19 Guadalajara;1 de julio de 1988;71.744,10
Mujeres;Total;19 Guadalajara;1 de enero de 1988;71.667,40
Mujeres;Total;19 Guadalajara;1 de julio de 1987;71.626,10
Mujeres;Total;19 Guadalajara;1 de enero de 1987;71.609,81
Mujeres;Total;19 Guadalajara;1 de julio de 1986;71.534,67
Mujeres;Total;19 Guadalajara;1 de enero de 1986;71.480,53
Mujeres;Total;19 Guadalajara;1 de julio de 1985;71.485,91
Mujeres;Total;19 Guadalajara;1 de enero de 1985;71.447,29
Mujeres;Total;19 Guadalajara;1 de julio de 1984;71.391,05
Mujeres;Total;19 Guadalajara;1 de enero de 1984;71.324,53
Mujeres;Total;19 Guadalajara;1 de julio de 1983;71.199,38
Mujeres;Total;19 Guadalajara;1 de enero de 1983;71.108,76
Mujeres;Total;19 Guadalajara;1 de julio de 1982;71.012,07
Mujeres;Total;19 Guadalajara;1 de enero de 1982;70.880,37
Mujeres;Total;19 Guadalajara;1 de julio de 1981;70.750,70
Mujeres;Total;19 Guadalajara;1 de enero de 1981;70.645,86
Mujeres;Total;19 Guadalajara;1 de julio de 1980;70.650,33
Mujeres;Total;19 Guadalajara;1 de enero de 1980;70.636,77
Mujeres;Total;19 Guadalajara;1 de julio de 1979;70.696,30
Mujeres;Total;19 Guadalajara;1 de enero de 1979;70.743,64
Mujeres;Total;19 Guadalajara;1 de julio de 1978;70.876,86
Mujeres;Total;19 Guadalajara;1 de enero de 1978;70.919,50
Mujeres;Total;19 Guadalajara;1 de julio de 1977;71.017,04
Mujeres;Total;19 Guadalajara;1 de enero de 1977;71.154,16
Mujeres;Total;19 Guadalajara;1 de julio de 1976;71.229,53
Mujeres;Total;19 Guadalajara;1 de enero de 1976;71.330,62
Mujeres;Total;19 Guadalajara;1 de julio de 1975;71.522,85
Mujeres;Total;19 Guadalajara;1 de enero de 1975;71.709,42
Mujeres;Total;19 Guadalajara;1 de julio de 1974;71.938,93
Mujeres;Total;19 Guadalajara;1 de enero de 1974;72.163,43
Mujeres;Total;19 Guadalajara;1 de julio de 1973;72.420,18
Mujeres;Total;19 Guadalajara;1 de enero de 1973;72.645,13
Mujeres;Total;19 Guadalajara;1 de julio de 1972;72.848,08
Mujeres;Total;19 Guadalajara;1 de enero de 1972;73.265,04
Mujeres;Total;19 Guadalajara;1 de julio de 1971;73.579,05
Mujeres;Total;19 Guadalajara;1 de enero de 1971;73.880,22
Mujeres;Total;21 Huelva;1 de julio de 2022;270.856,16
Mujeres;Total;21 Huelva;1 de enero de 2022;270.176,40
Mujeres;Total;21 Huelva;1 de julio de 2021;269.703,49
Mujeres;Total;21 Huelva;1 de enero de 2021;269.087,95
Mujeres;Total;21 Huelva;1 de julio de 2020;268.183,14
Mujeres;Total;21 Huelva;1 de enero de 2020;267.912,88
Mujeres;Total;21 Huelva;1 de julio de 2019;266.902,68
Mujeres;Total;21 Huelva;1 de enero de 2019;265.689,17
Mujeres;Total;21 Huelva;1 de julio de 2018;264.790,03
Mujeres;Total;21 Huelva;1 de enero de 2018;264.250,45
Mujeres;Total;21 Huelva;1 de julio de 2017;263.717,03
Mujeres;Total;21 Huelva;1 de enero de 2017;263.082,30
Mujeres;Total;21 Huelva;1 de julio de 2016;263.188,71
Mujeres;Total;21 Huelva;1 de enero de 2016;263.385,82
Mujeres;Total;21 Huelva;1 de julio de 2015;263.350,50
Mujeres;Total;21 Huelva;1 de enero de 2015;263.591,17
Mujeres;Total;21 Huelva;1 de julio de 2014;263.128,07
Mujeres;Total;21 Huelva;1 de enero de 2014;263.039,18
Mujeres;Total;21 Huelva;1 de julio de 2013;262.814,83
Mujeres;Total;21 Huelva;1 de enero de 2013;262.558,27
Mujeres;Total;21 Huelva;1 de julio de 2012;262.304,18
Mujeres;Total;21 Huelva;1 de enero de 2012;262.129,95
Mujeres;Total;21 Huelva;1 de julio de 2011;261.648,09
Mujeres;Total;21 Huelva;1 de enero de 2011;260.667,88
Mujeres;Total;21 Huelva;1 de julio de 2010;260.032,08
Mujeres;Total;21 Huelva;1 de enero de 2010;258.663,75
Mujeres;Total;21 Huelva;1 de julio de 2009;257.851,60
Mujeres;Total;21 Huelva;1 de enero de 2009;256.716,18
Mujeres;Total;21 Huelva;1 de julio de 2008;255.417,95
Mujeres;Total;21 Huelva;1 de enero de 2008;254.278,40
Mujeres;Total;21 Huelva;1 de julio de 2007;252.416,69
Mujeres;Total;21 Huelva;1 de enero de 2007;248.725,06
Mujeres;Total;21 Huelva;1 de julio de 2006;246.722,40
Mujeres;Total;21 Huelva;1 de enero de 2006;244.914,72
Mujeres;Total;21 Huelva;1 de julio de 2005;243.163,76
Mujeres;Total;21 Huelva;1 de enero de 2005;241.217,59
Mujeres;Total;21 Huelva;1 de julio de 2004;239.440,37
Mujeres;Total;21 Huelva;1 de enero de 2004;238.493,16
Mujeres;Total;21 Huelva;1 de julio de 2003;237.272,77
Mujeres;Total;21 Huelva;1 de enero de 2003;236.349,98
Mujeres;Total;21 Huelva;1 de julio de 2002;235.156,44
Mujeres;Total;21 Huelva;1 de enero de 2002;234.113,89
Mujeres;Total;21 Huelva;1 de julio de 2001;233.131,25
Mujeres;Total;21 Huelva;1 de enero de 2001;232.676,12
Mujeres;Total;21 Huelva;1 de julio de 2000;232.210,40
Mujeres;Total;21 Huelva;1 de enero de 2000;231.827,67
Mujeres;Total;21 Huelva;1 de julio de 1999;231.300,59
Mujeres;Total;21 Huelva;1 de enero de 1999;231.054,50
Mujeres;Total;21 Huelva;1 de julio de 1998;230.608,11
Mujeres;Total;21 Huelva;1 de enero de 1998;230.345,73
Mujeres;Total;21 Huelva;1 de julio de 1997;230.029,61
Mujeres;Total;21 Huelva;1 de enero de 1997;229.740,49
Mujeres;Total;21 Huelva;1 de julio de 1996;229.318,95
Mujeres;Total;21 Huelva;1 de enero de 1996;229.040,41
Mujeres;Total;21 Huelva;1 de julio de 1995;228.607,85
Mujeres;Total;21 Huelva;1 de enero de 1995;228.292,29
Mujeres;Total;21 Huelva;1 de julio de 1994;227.770,79
Mujeres;Total;21 Huelva;1 de enero de 1994;227.476,30
Mujeres;Total;21 Huelva;1 de julio de 1993;226.905,22
Mujeres;Total;21 Huelva;1 de enero de 1993;226.561,13
Mujeres;Total;21 Huelva;1 de julio de 1992;226.010,95
Mujeres;Total;21 Huelva;1 de enero de 1992;225.648,77
Mujeres;Total;21 Huelva;1 de julio de 1991;225.172,91
Mujeres;Total;21 Huelva;1 de enero de 1991;224.724,16
Mujeres;Total;21 Huelva;1 de julio de 1990;224.240,65
Mujeres;Total;21 Huelva;1 de enero de 1990;223.711,05
Mujeres;Total;21 Huelva;1 de julio de 1989;223.052,11
Mujeres;Total;21 Huelva;1 de enero de 1989;222.677,24
Mujeres;Total;21 Huelva;1 de julio de 1988;222.203,28
Mujeres;Total;21 Huelva;1 de enero de 1988;221.773,41
Mujeres;Total;21 Huelva;1 de julio de 1987;221.187,34
Mujeres;Total;21 Huelva;1 de enero de 1987;220.720,27
Mujeres;Total;21 Huelva;1 de julio de 1986;219.957,88
Mujeres;Total;21 Huelva;1 de enero de 1986;219.508,49
Mujeres;Total;21 Huelva;1 de julio de 1985;218.874,10
Mujeres;Total;21 Huelva;1 de enero de 1985;218.353,86
Mujeres;Total;21 Huelva;1 de julio de 1984;217.653,95
Mujeres;Total;21 Huelva;1 de enero de 1984;217.046,56
Mujeres;Total;21 Huelva;1 de julio de 1983;216.197,63
Mujeres;Total;21 Huelva;1 de enero de 1983;215.588,70
Mujeres;Total;21 Huelva;1 de julio de 1982;214.759,93
Mujeres;Total;21 Huelva;1 de enero de 1982;213.921,16
Mujeres;Total;21 Huelva;1 de julio de 1981;212.885,01
Mujeres;Total;21 Huelva;1 de enero de 1981;212.187,96
Mujeres;Total;21 Huelva;1 de julio de 1980;212.008,46
Mujeres;Total;21 Huelva;1 de enero de 1980;211.761,62
Mujeres;Total;21 Huelva;1 de julio de 1979;211.525,59
Mujeres;Total;21 Huelva;1 de enero de 1979;211.260,82
Mujeres;Total;21 Huelva;1 de julio de 1978;211.024,78
Mujeres;Total;21 Huelva;1 de enero de 1978;210.719,31
Mujeres;Total;21 Huelva;1 de julio de 1977;210.325,89
Mujeres;Total;21 Huelva;1 de enero de 1977;210.146,39
Mujeres;Total;21 Huelva;1 de julio de 1976;209.633,21
Mujeres;Total;21 Huelva;1 de enero de 1976;209.497,46
Mujeres;Total;21 Huelva;1 de julio de 1975;209.099,89
Mujeres;Total;21 Huelva;1 de enero de 1975;208.857,71
Mujeres;Total;21 Huelva;1 de julio de 1974;208.381,46
Mujeres;Total;21 Huelva;1 de enero de 1974;208.090,29
Mujeres;Total;21 Huelva;1 de julio de 1973;207.729,25
Mujeres;Total;21 Huelva;1 de enero de 1973;207.496,11
Mujeres;Total;21 Huelva;1 de julio de 1972;207.095,42
Mujeres;Total;21 Huelva;1 de enero de 1972;206.786,87
Mujeres;Total;21 Huelva;1 de julio de 1971;206.457,36
Mujeres;Total;21 Huelva;1 de enero de 1971;206.179,91
Mujeres;Total;22 Huesca;1 de julio de 2022;109.961,22
Mujeres;Total;22 Huesca;1 de enero de 2022;109.605,39
Mujeres;Total;22 Huesca;1 de julio de 2021;109.499,64
Mujeres;Total;22 Huesca;1 de enero de 2021;109.381,44
Mujeres;Total;22 Huesca;1 de julio de 2020;109.174,05
Mujeres;Total;22 Huesca;1 de enero de 2020;109.199,03
Mujeres;Total;22 Huesca;1 de julio de 2019;108.762,39
Mujeres;Total;22 Huesca;1 de enero de 2019;108.611,86
Mujeres;Total;22 Huesca;1 de julio de 2018;108.401,79
